# ang sep (arsec) 	 physical sep (pc) 	 age (yr) 	 mass (solar mass) 	 E(B-V)
1.981759202744556303e+00 9.607830716527554671e+01 1.166666666666666716e+08 1.134533333333333394e+04 1.466666666666666397e-01
6.517796241653215361e+00 3.159913820402499027e+02 8.000000000000000000e+06 2.074333333333333485e+03 3.300000000000000155e-01
2.633833450381686259e+00 1.276917291048741419e+02 1.333333333333333284e+08 6.531000000000000000e+03 5.333333333333333676e-02
1.716823028829604025e+00 8.323385105711604126e+01 1.566666666666666605e+07 2.906133333333333212e+03 8.000000000000000167e-02
2.633833450381686259e+00 1.276917291048741419e+02 1.333333333333333284e+08 6.531000000000000000e+03 5.333333333333333676e-02
2.851369046998589507e+00 1.382381425350199891e+02 8.366666666666667163e+07 9.989666666666666060e+03 1.966666666666666563e-01
4.759793067287343860e+00 2.307610630638907878e+02 9.000000000000000000e+06 2.128633333333333212e+03 4.000000000000000083e-02
2.442081441995902935e+00 1.183953381327856249e+02 5.333333333333333582e+07 6.723666666666666970e+03 2.033333333333333381e-01
6.517796241653215361e+00 3.159913820402499027e+02 8.000000000000000000e+06 2.074333333333333485e+03 3.300000000000000155e-01
3.181169261073426568e+00 1.542272930973954317e+02 9.000000000000000000e+06 1.767633333333333212e+03 3.066666666666666985e-01
2.206544123700090676e+00 1.069761774271006090e+02 2.666666666666666511e+06 1.693966666666666470e+03 9.999999999999999167e-02
6.307502428786686544e+00 3.057960598640916601e+02 3.396666666666666865e+08 1.560230000000000109e+04 1.533333333333333492e-01
2.851369046998589507e+00 1.382381425350199891e+02 8.366666666666667163e+07 9.989666666666666060e+03 1.966666666666666563e-01
4.126399804633897439e+00 2.000533199832204900e+02 1.266666666666666605e+07 2.160366666666666788e+03 2.733333333333333171e-01
3.165517061824524969e+00 1.534684537766719643e+02 1.080000000000000000e+08 8.610966666666667152e+03 1.000000000000000021e-02
1.689247043774969370e+00 8.189693083048355504e+01 3.500000000000000000e+07 3.151633333333333212e+03 1.333333333333333315e-01
5.115635527987489439e+00 2.480127761853678123e+02 1.033333333333333284e+08 5.170666666666666970e+03 5.233333333333333171e-01
5.110889609512031306e+00 2.477826877808658992e+02 1.246666666666666716e+08 2.997166666666666788e+04 6.066666666666666874e-01
8.928946182908740425e+00 4.328871201080522155e+02 3.570000000000000000e+08 4.011700000000000000e+04 2.966666666666666896e-01
7.631906126506680543e+00 3.700049027467907763e+02 1.900000000000000000e+08 4.090100000000000000e+04 2.500000000000000000e-01
2.963124227555982149e+00 1.436561814925451301e+02 5.000000000000000000e+06 2.128833333333333485e+03 1.733333333333333393e-01
4.901469123594928590e+00 2.376297056502522764e+02 2.666666666666666511e+06 9.300000000000000000e+02 1.733333333333333393e-01
1.858024235771095434e+00 9.007947231818756961e+01 3.496666666666666865e+08 1.508133333333333394e+04 1.800000000000000211e-01
1.948962920813800848e+00 9.448830004187821885e+01 1.133333333333333284e+08 1.817900000000000000e+04 2.633333333333333082e-01
5.371000639772194774e+00 2.603932145430487139e+02 3.570000000000000000e+08 2.009033333333333212e+04 2.366666666666666641e-01
4.851961592426692782e+00 2.352295150620169295e+02 2.000000000000000000e+08 2.290433333333333212e+04 1.600000000000000033e-01
2.032743135063984408e+00 9.855007563396524972e+01 5.666666666666666977e+06 4.445666666666666970e+03 4.566666666666667207e-01
3.491015392800566275e+00 1.692490433568742674e+02 1.233333333333333395e+07 5.524000000000000000e+03 4.900000000000000466e-01
3.201997741019245058e+00 1.552370853523014205e+02 2.366666666666666791e+07 4.055666666666666515e+03 2.666666666666666630e-01
3.207376949826284740e+00 1.554978765096494726e+02 3.166666666666666791e+07 2.424900000000000000e+04 4.966666666666666452e-01
3.783464239196338230e+00 1.834273502143523729e+02 2.400000000000000000e+07 7.312000000000000000e+03 2.933333333333333348e-01
3.968664031289721006e+00 1.924060810748173935e+02 2.566666666666666791e+07 6.489000000000000000e+03 4.599999999999999645e-01
3.997022978457511755e+00 1.937809603402182290e+02 1.700000000000000000e+07 3.148000000000000000e+03 2.666666666666666630e-01
4.406970208991332960e+00 2.136557442606032566e+02 1.043333333333333284e+08 2.171333333333333212e+04 1.899999999999999745e-01
3.207376949826284740e+00 1.554978765096494726e+02 3.166666666666666791e+07 2.424900000000000000e+04 4.966666666666666452e-01
3.201997741019245058e+00 1.552370853523014205e+02 2.366666666666666791e+07 4.055666666666666515e+03 2.666666666666666630e-01
3.576530875823336952e+00 1.733949470740715242e+02 3.433333333333333582e+07 1.202233333333333394e+04 6.333333333333333870e-02
2.853768512529357704e+00 1.383544717974138791e+02 5.000000000000000000e+06 1.571333333333333258e+03 4.099999999999999756e-01
4.846246628481118535e+00 2.349524460514929558e+02 1.166666666666666716e+08 1.812000000000000000e+04 3.466666666666666785e-01
4.021130233397003373e+00 1.949497119432285217e+02 1.366666666666666605e+07 3.229666666666666515e+03 2.833333333333333814e-01
4.468587741177814543e+00 2.166430437145330359e+02 1.300000000000000000e+08 1.186000000000000000e+04 3.066666666666666430e-01
3.814850026006546102e+00 1.849489746688263097e+02 6.840000000000000000e+08 1.935703333333333430e+05 3.766666666666667052e-01
2.711809699725845402e+00 1.314721208021644543e+02 7.766666666666667163e+07 1.756033333333333212e+04 2.166666666666666741e-01
4.021130233397003373e+00 1.949497119432285217e+02 1.366666666666666605e+07 3.229666666666666515e+03 2.833333333333333814e-01
4.846246628481118535e+00 2.349524460514929558e+02 1.166666666666666716e+08 1.812000000000000000e+04 3.466666666666666785e-01
