# ang sep (arsec) 	 physical sep (pc) 	 age (yr) 	 mass (solar mass) 	 E(B-V)
1.675821351490523359e+00 8.124603551210934427e+01 1.000000000000000000e+06 9.500000000000000000e+02 2.200000000000000011e-01
2.563915795675157039e+00 1.243020287336754706e+02 1.000000000000000000e+06 1.981000000000000000e+03 0.000000000000000000e+00
5.722264687198970634e+00 2.774229601337585223e+02 7.000000000000000000e+06 1.830000000000000000e+03 2.500000000000000000e-01
3.603288251214985749e+00 1.746921800215734777e+02 1.000000000000000000e+06 1.981000000000000000e+03 8.000000000000000167e-02
1.967335114627380532e+00 9.537900829648174295e+01 1.300000000000000000e+07 1.010000000000000000e+03 5.000000000000000278e-02
3.020739750633505860e+00 1.464494582519334642e+02 1.000000000000000000e+06 1.981000000000000000e+03 0.000000000000000000e+00
1.628928271975553788e+00 7.897259699782094344e+01 1.000000000000000000e+06 9.500000000000000000e+02 7.000000000000000666e-02
3.758727235176836379e-01 1.822280675430556229e+01 1.000000000000000000e+06 9.295000000000000000e+02 0.000000000000000000e+00
5.493373258345094712e+00 2.663260009378757900e+02 1.000000000000000000e+06 9.500000000000000000e+02 1.000000000000000056e-01
3.854911126002225075e+00 1.868911897802450994e+02 3.000000000000000000e+06 9.043999999999999773e+02 0.000000000000000000e+00
3.388959907623299461e+00 1.643012584599083254e+02 4.000000000000000000e+06 1.013000000000000000e+03 2.500000000000000000e-01
1.497266913136443334e+00 7.258948018987435091e+01 9.000000000000000000e+06 2.044000000000000000e+03 5.000000000000000278e-02
3.758727235176836379e-01 1.822280675430556229e+01 1.000000000000000000e+06 9.295000000000000000e+02 0.000000000000000000e+00
1.719471042080311207e+00 8.336223024169447626e+01 5.000000000000000000e+06 7.983999999999999773e+02 7.000000000000000666e-02
5.430077628805078938e+00 2.632573451048446600e+02 2.000000000000000000e+06 7.461000000000000227e+02 1.000000000000000021e-02
1.894803096253552921e+00 9.186256011701223656e+01 1.000000000000000000e+06 1.540000000000000000e+03 8.000000000000000167e-02
5.430077628805078938e+00 2.632573451048446600e+02 2.000000000000000000e+06 7.461000000000000227e+02 1.000000000000000021e-02
4.471370471680556236e+00 2.167779541696631043e+02 4.000000000000000000e+06 1.013000000000000000e+03 2.500000000000000000e-01
3.832730132951542412e+00 1.858158259012213875e+02 3.000000000000000000e+06 1.429000000000000000e+03 1.000000000000000021e-02
3.854911126002225075e+00 1.868911897802450994e+02 3.000000000000000000e+06 9.043999999999999773e+02 0.000000000000000000e+00
2.387691001765090970e+00 1.157584176552052497e+02 1.000000000000000000e+08 1.766000000000000000e+04 0.000000000000000000e+00
2.970167127147046227e+00 1.439976305794509983e+02 1.000000000000000000e+06 1.728000000000000000e+03 1.100000000000000006e-01
1.381509482410426815e+00 6.697740685091638113e+01 7.000000000000000000e+06 2.615000000000000000e+03 1.000000000000000056e-01
1.978158207643357702e+00 9.590372616019962493e+01 1.000000000000000000e+06 7.863999999999999773e+02 0.000000000000000000e+00
3.555294158645450064e+00 1.723653629382323800e+02 3.000000000000000000e+06 7.288999999999999773e+02 1.000000000000000056e-01
5.720809632942641443e+00 2.773524171789999286e+02 2.000000000000000000e+06 1.006000000000000000e+03 1.000000000000000021e-02
5.720809632942641443e+00 2.773524171789999286e+02 2.000000000000000000e+06 1.006000000000000000e+03 1.000000000000000021e-02
2.502354315220454595e+00 1.213174467418347575e+02 7.000000000000000000e+06 3.971000000000000227e+02 0.000000000000000000e+00
2.845501368636518258e+00 1.379536697276085704e+02 1.000000000000000000e+06 7.863999999999999773e+02 0.000000000000000000e+00
1.090733985383956606e+00 5.288022618398451868e+01 1.500000000000000000e+07 1.006000000000000000e+03 1.000000000000000021e-02
4.540919726896984976e+00 2.201497940463474094e+02 3.000000000000000000e+06 6.541000000000000227e+02 8.999999999999999667e-02
3.245855206299125495e+00 1.573633532736589018e+02 1.000000000000000000e+08 4.738000000000000000e+03 0.000000000000000000e+00
3.245855206299125495e+00 1.573633532736589018e+02 1.000000000000000000e+08 4.738000000000000000e+03 0.000000000000000000e+00
8.443067738574915326e-01 4.093310905182612203e+01 9.000000000000000000e+06 3.349000000000000000e+03 2.300000000000000100e-01
2.539603233365170354e+00 1.231233235578101102e+02 2.000000000000000000e+06 8.217000000000000455e+02 1.700000000000000122e-01
5.953718786695075593e+00 2.886441609916891480e+02 1.000000000000000000e+06 1.891000000000000000e+03 2.000000000000000042e-02
2.293789843024102382e+00 1.112059652885415488e+02 1.000000000000000000e+06 3.146000000000000000e+03 1.000000000000000021e-02
2.677087770570185654e+00 1.297887557544995900e+02 1.000000000000000000e+06 1.891000000000000000e+03 2.000000000000000042e-02
3.553051120094514292e+00 1.722566174627064584e+02 6.000000000000000000e+06 9.828999999999999773e+02 1.100000000000000006e-01
2.757058591466684305e+00 1.336658469186087927e+02 4.000000000000000000e+06 3.201999999999999886e+02 2.000000000000000042e-02
2.075969753505795712e+00 1.006457592662737710e+02 1.000000000000000000e+06 4.980000000000000000e+02 1.000000000000000021e-02
1.401812244451692502e+00 6.796171160651067567e+01 1.000000000000000000e+06 7.435000000000000000e+02 1.400000000000000133e-01
9.292634469412077713e-01 4.505192092411255800e+01 7.000000000000000000e+06 7.147000000000000455e+02 2.099999999999999922e-01
1.439028130092593782e+00 6.976598696301330449e+01 2.000000000000000000e+06 6.103999999999999773e+02 0.000000000000000000e+00
4.261295298055699732e+00 2.065932319131069050e+02 9.000000000000000000e+06 1.852000000000000000e+03 5.000000000000000278e-02
9.292634469412077713e-01 4.505192092411255800e+01 7.000000000000000000e+06 7.147000000000000455e+02 2.099999999999999922e-01
1.949242268659737043e+00 9.450184319490639950e+01 6.000000000000000000e+06 4.684000000000000000e+03 5.000000000000000278e-02
7.002510230700558225e-01 3.394909572976781220e+01 1.000000000000000000e+06 1.273000000000000000e+03 1.100000000000000006e-01
2.077685533093588166e+00 1.007289425299293697e+02 8.000000000000000000e+06 7.851000000000000227e+02 0.000000000000000000e+00
1.949242268659737043e+00 9.450184319490639950e+01 6.000000000000000000e+06 4.684000000000000000e+03 5.000000000000000278e-02
7.002510230700558225e-01 3.394909572976781220e+01 1.000000000000000000e+06 1.273000000000000000e+03 1.100000000000000006e-01
1.902722211374099581e+00 9.224648929164422384e+01 1.000000000000000000e+06 3.020000000000000000e+03 4.000000000000000083e-02
4.753850308055379337e+00 2.304729502366072325e+02 1.000000000000000000e+06 2.605000000000000000e+03 4.000000000000000083e-02
3.326589602720014582e+00 1.612774635890730224e+02 1.000000000000000000e+06 1.273000000000000000e+03 5.000000000000000278e-02
6.776173526762908850e+00 3.285178545445377836e+02 1.000000000000000000e+06 1.273000000000000000e+03 4.000000000000000083e-02
2.311440684118389211e+00 1.120617014092739652e+02 6.000000000000000000e+07 2.616000000000000000e+03 1.000000000000000021e-02
3.553051120094514292e+00 1.722566174627064584e+02 6.000000000000000000e+06 9.828999999999999773e+02 1.100000000000000006e-01
1.634697349284408130e+00 7.925228949576555237e+01 1.000000000000000000e+06 1.099000000000000000e+03 1.700000000000000122e-01
1.573781739398194768e+00 7.629902016329454284e+01 1.300000000000000000e+07 1.259000000000000000e+03 0.000000000000000000e+00
8.311485400272524693e-01 4.029518047304450334e+01 4.000000000000000000e+06 1.842000000000000000e+03 5.000000000000000278e-02
5.060018736705069742e-01 2.453164005868697828e+01 1.000000000000000000e+06 1.019000000000000000e+03 1.900000000000000022e-01
1.634697349284408130e+00 7.925228949576555237e+01 1.000000000000000000e+06 1.099000000000000000e+03 1.700000000000000122e-01
2.698740804058687992e+00 1.308385234556850776e+02 9.000000000000000000e+06 1.259000000000000000e+03 0.000000000000000000e+00
4.910598648829426871e+00 2.380723171080612985e+02 9.000000000000000000e+06 1.692000000000000000e+03 1.799999999999999933e-01
1.260117397215691826e+00 6.109215801108727817e+01 3.000000000000000000e+06 1.842000000000000000e+03 5.000000000000000278e-02
5.046135583231473376e+00 2.446433269450209025e+02 1.000000000000000000e+06 1.067000000000000000e+03 1.300000000000000044e-01
3.428290198869980543e+00 1.662080429966296151e+02 6.000000000000000000e+06 2.127000000000000000e+03 1.000000000000000056e-01
7.014679197153341761e-01 3.400809248856248956e+01 1.000000000000000000e+06 3.115000000000000000e+03 2.200000000000000011e-01
2.545348668086235389e+00 1.234018698318296998e+02 1.000000000000000000e+06 8.845000000000000000e+02 0.000000000000000000e+00
4.336637309889979086e+00 2.102459122919535162e+02 9.000000000000000000e+06 3.349000000000000000e+03 2.300000000000000100e-01
3.998788049420477275e+00 1.938665333149335765e+02 1.000000000000000000e+06 1.391000000000000000e+03 1.900000000000000022e-01
6.882908473625873880e-01 3.336925059329442433e+01 1.000000000000000000e+06 9.922000000000000455e+02 0.000000000000000000e+00
6.882908473625873880e-01 3.336925059329442433e+01 1.000000000000000000e+06 9.922000000000000455e+02 0.000000000000000000e+00
2.285352548249951266e+00 1.107969140789737139e+02 6.000000000000000000e+06 1.167000000000000000e+03 2.000000000000000042e-02
2.677087770570185654e+00 1.297887557544995900e+02 1.000000000000000000e+06 1.891000000000000000e+03 2.000000000000000042e-02
4.336637309889979086e+00 2.102459122919535162e+02 9.000000000000000000e+06 3.349000000000000000e+03 2.300000000000000100e-01
3.998788049420477275e+00 1.938665333149335765e+02 1.000000000000000000e+06 1.391000000000000000e+03 1.900000000000000022e-01
4.580075294827433474e+00 2.220481077656138211e+02 3.000000000000000000e+07 3.637000000000000000e+03 2.000000000000000042e-02
3.963721130675000648e+00 1.921664427156813133e+02 1.000000000000000000e+06 1.891000000000000000e+03 2.000000000000000042e-02
3.061109873127248360e+00 1.484066551827623925e+02 7.000000000000000000e+06 4.980000000000000000e+02 0.000000000000000000e+00
5.614847154645034699e+00 2.722152160882861835e+02 7.000000000000000000e+06 8.792999999999999545e+02 1.000000000000000056e-01
