# ra (deg) 	dec (deg) 	separation (pc) 	age (yr) 	mass (solar masses) 	E(B-V)
2.416723999999999961e+01 1.579836000000000062e+01 1.126640070237937607e+03 9.000000000000000000e+06 3.085000000000000000e+03 3.400000000000000244e-01
2.416723999999999961e+01 1.579836000000000062e+01 1.126640070237937607e+03 9.000000000000000000e+06 3.085000000000000000e+03 3.400000000000000244e-01
2.416723999999999961e+01 1.579836000000000062e+01 1.120950670184012779e+03 9.000000000000000000e+06 3.085000000000000000e+03 3.400000000000000244e-01
2.416723999999999961e+01 1.579836000000000062e+01 1.163054346859499674e+03 9.000000000000000000e+06 3.085000000000000000e+03 3.400000000000000244e-01
2.417582000000000164e+01 1.579828000000000010e+01 1.016207704085979231e+03 1.000000000000000000e+08 1.059000000000000000e+04 1.400000000000000133e-01
2.415791000000000111e+01 1.579822000000000060e+01 1.170662393758764210e+03 1.000000000000000000e+09 3.086000000000000000e+04 2.999999999999999889e-02
2.415791000000000111e+01 1.579822000000000060e+01 1.170662393758764210e+03 1.000000000000000000e+09 3.086000000000000000e+04 2.999999999999999889e-02
2.417023000000000010e+01 1.579809999999999981e+01 9.598843444150445521e+02 1.000000000000000000e+08 3.204000000000000000e+03 0.000000000000000000e+00
2.417023000000000010e+01 1.579809999999999981e+01 9.598843444150445521e+02 1.000000000000000000e+08 3.204000000000000000e+03 0.000000000000000000e+00
2.417023000000000010e+01 1.579809999999999981e+01 9.822115796538721497e+02 1.000000000000000000e+08 3.204000000000000000e+03 0.000000000000000000e+00
2.417023000000000010e+01 1.579809999999999981e+01 1.200603205112782234e+03 1.000000000000000000e+08 3.204000000000000000e+03 0.000000000000000000e+00
2.417023000000000010e+01 1.579809999999999981e+01 1.137517837043332975e+03 1.000000000000000000e+08 3.204000000000000000e+03 0.000000000000000000e+00
2.416431000000000040e+01 1.579809000000000019e+01 1.119752393444488007e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416431000000000040e+01 1.579809000000000019e+01 1.119752393444488007e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416431000000000040e+01 1.579809000000000019e+01 1.006917043721513323e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416431000000000040e+01 1.579809000000000019e+01 1.028542423640392371e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416431000000000040e+01 1.579809000000000019e+01 1.088923763073984446e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416431000000000040e+01 1.579809000000000019e+01 1.088923763073984446e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416431000000000040e+01 1.579809000000000019e+01 1.028542423640392371e+03 9.000000000000000000e+07 5.488000000000000000e+03 4.000000000000000083e-02
2.416968999999999923e+01 1.579800999999999966e+01 9.175844066687021723e+02 7.000000000000000000e+06 1.539000000000000000e+03 4.799999999999999822e-01
2.416968999999999923e+01 1.579800999999999966e+01 9.175844066687021723e+02 7.000000000000000000e+06 1.539000000000000000e+03 4.799999999999999822e-01
2.416968999999999923e+01 1.579800999999999966e+01 9.659736493471757512e+02 7.000000000000000000e+06 1.539000000000000000e+03 4.799999999999999822e-01
2.416968999999999923e+01 1.579800999999999966e+01 1.155257553453191804e+03 7.000000000000000000e+06 1.539000000000000000e+03 4.799999999999999822e-01
2.416968999999999923e+01 1.579800999999999966e+01 1.178585916522144771e+03 7.000000000000000000e+06 1.539000000000000000e+03 4.799999999999999822e-01
2.416569000000000145e+01 1.579777999999999949e+01 9.510077240362978728e+02 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 9.510077240362978728e+02 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 9.896815988918482390e+02 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 1.211825122996018990e+03 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 9.712634513954577642e+02 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 1.118530498179788538e+03 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 1.118530498179788538e+03 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 9.712634513954577642e+02 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 1.166845849267617496e+03 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.416569000000000145e+01 1.579777999999999949e+01 1.107552853274024528e+03 1.000000000000000000e+08 7.645000000000000000e+03 1.600000000000000033e-01
2.415964999999999918e+01 1.579766000000000048e+01 1.191962846598456508e+03 2.000000000000000000e+08 6.680000000000000000e+03 0.000000000000000000e+00
2.415964999999999918e+01 1.579766000000000048e+01 1.002257746115560735e+03 2.000000000000000000e+08 6.680000000000000000e+03 0.000000000000000000e+00
2.415964999999999918e+01 1.579766000000000048e+01 1.109063000295559732e+03 2.000000000000000000e+08 6.680000000000000000e+03 0.000000000000000000e+00
2.415964999999999918e+01 1.579766000000000048e+01 1.109063000295559732e+03 2.000000000000000000e+08 6.680000000000000000e+03 0.000000000000000000e+00
2.415964999999999918e+01 1.579766000000000048e+01 1.002257746115560735e+03 2.000000000000000000e+08 6.680000000000000000e+03 0.000000000000000000e+00
2.415964999999999918e+01 1.579766000000000048e+01 1.147089919032001717e+03 2.000000000000000000e+08 6.680000000000000000e+03 0.000000000000000000e+00
2.417107999999999990e+01 1.579734999999999978e+01 9.035984446645614980e+02 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.417107999999999990e+01 1.579734999999999978e+01 9.035984446645614980e+02 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.417107999999999990e+01 1.579734999999999978e+01 1.044692334496859985e+03 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.417107999999999990e+01 1.579734999999999978e+01 1.134896672483163911e+03 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.417107999999999990e+01 1.579734999999999978e+01 8.718279857442244065e+02 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.417107999999999990e+01 1.579734999999999978e+01 1.145885418217396136e+03 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.417107999999999990e+01 1.579734999999999978e+01 9.499928233414497072e+02 2.000000000000000000e+09 6.726000000000000000e+04 5.999999999999999778e-02
2.415652000000000044e+01 1.579724000000000039e+01 1.130758691526258417e+03 1.500000000000000000e+07 3.869000000000000000e+03 4.199999999999999845e-01
2.415652000000000044e+01 1.579724000000000039e+01 1.027919260937650961e+03 1.500000000000000000e+07 3.869000000000000000e+03 4.199999999999999845e-01
2.415652000000000044e+01 1.579724000000000039e+01 1.130758691526258417e+03 1.500000000000000000e+07 3.869000000000000000e+03 4.199999999999999845e-01
2.415652000000000044e+01 1.579724000000000039e+01 1.125401022811101939e+03 1.500000000000000000e+07 3.869000000000000000e+03 4.199999999999999845e-01
2.416123999999999938e+01 1.579691000000000045e+01 9.316777198219529055e+02 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.179462585066859447e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.200374183932821552e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.050940513260204170e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.050940513260204170e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.179462585066859447e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.039807664824470066e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 8.733231539849520004e+02 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 8.862125207753000495e+02 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 8.862125207753000495e+02 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.039807664824470066e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 8.733231539849520004e+02 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.416123999999999938e+01 1.579691000000000045e+01 1.090987691032159773e+03 2.000000000000000000e+06 9.227999999999999545e+02 3.599999999999999867e-01
2.417542999999999864e+01 1.579682999999999993e+01 1.028217413503698481e+03 2.000000000000000000e+08 9.402000000000000000e+04 8.499999999999999778e-01
2.417542999999999864e+01 1.579682999999999993e+01 1.141096709252246910e+03 2.000000000000000000e+08 9.402000000000000000e+04 8.499999999999999778e-01
2.417542999999999864e+01 1.579682999999999993e+01 1.196312081258805392e+03 2.000000000000000000e+08 9.402000000000000000e+04 8.499999999999999778e-01
2.417542999999999864e+01 1.579682999999999993e+01 7.551474717171215616e+02 2.000000000000000000e+08 9.402000000000000000e+04 8.499999999999999778e-01
2.416572000000000031e+01 1.579673999999999978e+01 7.911027486778992852e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 7.911027486778992852e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 8.182509655028911766e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 1.030381844536874496e+03 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 1.064016881786464864e+03 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 1.177103349681991176e+03 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 1.177103349681991176e+03 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 7.916055152374771069e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 9.619467568905567987e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 9.619467568905567987e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 1.064016881786464864e+03 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 7.916055152374771069e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 1.025440162125360985e+03 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416572000000000031e+01 1.579673999999999978e+01 9.335451548221499252e+02 4.000000000000000000e+06 1.840000000000000000e+03 5.300000000000000266e-01
2.416122999999999976e+01 1.579649999999999999e+01 8.719076034798772525e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 1.111563004093485915e+03 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 1.130677278297497651e+03 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 9.797429474554253375e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 9.797429474554253375e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 1.111563004093485915e+03 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 9.858860543411876733e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 8.024285978261734726e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 8.183311117501879153e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 8.183311117501879153e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 9.858860543411876733e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 8.024285978261734726e+02 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416122999999999976e+01 1.579649999999999999e+01 1.024721407620693299e+03 1.000000000000000000e+08 2.215000000000000000e+04 5.000000000000000278e-02
2.416123999999999938e+01 1.579663000000000039e+01 8.900552344072891628e+02 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.132702473823093669e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.153041977594828040e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.002219778612636105e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.002219778612636105e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.132702473823093669e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.002003245523371334e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 8.250824314426571391e+02 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 8.394454109203554708e+02 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 8.394454109203554708e+02 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.002003245523371334e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 8.250824314426571391e+02 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.416123999999999938e+01 1.579663000000000039e+01 1.046120517454212177e+03 3.000000000000000000e+06 1.216000000000000000e+03 0.000000000000000000e+00
2.417536000000000129e+01 1.579656999999999911e+01 9.824415620710714165e+02 9.000000000000000000e+07 1.453000000000000000e+05 9.300000000000000488e-01
2.417536000000000129e+01 1.579656999999999911e+01 1.095770420853132919e+03 9.000000000000000000e+07 1.453000000000000000e+05 9.300000000000000488e-01
2.417536000000000129e+01 1.579656999999999911e+01 1.158757569255919861e+03 9.000000000000000000e+07 1.453000000000000000e+05 9.300000000000000488e-01
2.417536000000000129e+01 1.579656999999999911e+01 7.083603855501427233e+02 9.000000000000000000e+07 1.453000000000000000e+05 9.300000000000000488e-01
2.416717999999999833e+01 1.579645000000000010e+01 6.409545691968032770e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 6.409545691968032770e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 8.883696117967538157e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 1.062000762124027688e+03 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 9.923436260813156196e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 9.588542538449514723e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 8.134553609497327216e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 1.072949932620719210e+03 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 1.072949932620719210e+03 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 9.588542538449514723e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 8.134553609497327216e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 8.322436634251806709e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416717999999999833e+01 1.579645000000000010e+01 8.311004375456188882e+02 5.000000000000000000e+06 6.093000000000000000e+03 6.400000000000000133e-01
2.416719000000000150e+01 1.579641999999999946e+01 6.354568821768452835e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 6.354568821768452835e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 8.851212950624105815e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 1.056549861917520502e+03 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 9.874830093634992636e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 9.534615227946968616e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 8.094645054942839124e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 1.070373822075477392e+03 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 1.070373822075477392e+03 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 9.534615227946968616e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 8.094645054942839124e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 8.269554665313562509e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416719000000000150e+01 1.579641999999999946e+01 8.257427262724938828e+02 5.000000000000000000e+06 4.133000000000000000e+03 5.100000000000000089e-01
2.416542000000000101e+01 1.579615000000000080e+01 7.384757455077823352e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 7.384757455077823352e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 7.044456647347908529e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.177281157972973006e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 9.329847285261359957e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 9.871110244419455739e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.063017121302559872e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.106638382996986593e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.106638382996986593e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.063017121302559872e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 6.837871053707062856e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.111193129282332166e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 8.478843341023348330e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 8.478843341023348330e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 9.871110244419455739e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 6.837871053707062856e+02 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
2.416542000000000101e+01 1.579615000000000080e+01 1.111193129282332166e+03 1.000000000000000000e+08 5.520000000000000000e+03 5.000000000000000278e-02
